user_id,login,logout,user,email,phone,year_of_birth,phone_type,interest,location
2500,13:08,16:52,andrian ahmad,andrian@hotmail.com,+6281768435056,1977,OPPO,Music,Cidadap
2501,19:51,23:03,Suherdi afgani,Suherdi@gmail.com,+6281680050588,1965,vivo,Automotive,Mandalajati
2502,16:17,17:38,Ninne hanna,Ninne@hotmail.com,+6281137818772,1999,OPPO,E-commerce,Buahbatu
2503,11:20,14:38,Ira Brama,Ira@outlook.com,+6288816474692,1981,Lenovo,Cryptocurrency,Astana Anyar
2504,04:07,06:44,Indri Gina,Indri@hotmail.com,+6288472362376,1990,Samsung,Fashion,Arcamanik
2505,21:33,01:02,ayudhia ayudhia,ayudhia@yahoo.com,+6286625230861,1983,Advan,Food & Beverage,Bandung Wetan
2506,00:41,01:14,Kurnia Ghita,Kurnia@gmail.com,+6285787852769,1999,Motorola,Technology,Astana Anyar
2507,15:33,19:14,Hilda Isnaeni,Hilda@yahoo.com,+6289180997486,1978,ZTE,Food & Beverage,Sukajadi
2508,03:45,04:00,yogie Dinda,yogie@outlook.com,+6283408075407,1966,Advan,E-commerce,Sukasari
2509,07:30,11:12,Ira rani,Ira@gmail.com,+6288719532007,1973,OPPO,Cryptocurrency,Kiaracondong
2510,15:26,16:37,Nur dinda,Nur@gmail.com,+6284505470884,1972,Lenovo,Movies & Streaming,Babakan Ciparay
2511,23:12,01:41,anggi arif,anggi@hotmail.com,+6286588852833,1970,Apple,Food & Beverage,Gedebage
2512,16:10,21:51,andrian afgani,andrian@outlook.com,+6286079706268,1978,Google Pixel,Food & Beverage,Panyileukan
2513,08:45,09:18,Agus Nurfa,Agus@hotmail.com,+6281516569238,1972,Nokia,Health & Fitness,Arcamanik
2514,18:16,21:29,Dani hasannah,Dani@outlook.com,+6284961696378,1975,Sony,Cryptocurrency,Ujungberung
2515,07:14,08:25,Brama sinta,Brama@outlook.com,+6281918246129,1985,OPPO,Cryptocurrency,Sumur Bandung
2516,16:58,19:13,Dwi Aulia,Dwi@gmail.com,+6284613271945,1993,itel,Travel,Bandung Kidul
2517,05:37,07:03,Gracia Lassandra,Gracia@gmail.com,+6287736763243,1988,Infinix,Finance,Sukasari
2518,08:42,09:15,Dicky ahmad,Dicky@outlook.com,+6281138542474,1978,Motorola,Sports,Sukajadi
2519,00:21,02:32,Revina windi,Revina@gmail.com,+6281734394999,1961,realme,Finance,Astana Anyar
2520,14:52,18:16,Diny Deri,Diny@gmail.com,+6284639643553,2000,Nokia,Technology,Bojongloa Kidul
2521,06:16,10:00,Suherdi Kania,Suherdi@yahoo.com,+6287147291976,1990,Motorola,Sports,Cibeunying Kaler
2522,01:25,03:51,Suci Yogi,Suci@yahoo.com,+6283845412215,1977,ASUS,Cryptocurrency,Lengkong
2523,12:57,16:10,yolanda Rendi,yolanda@outlook.com,+6283313005944,1999,TECNO,Travel,Cinambo
2524,08:10,13:20,afgani Mariam,afgani@gmail.com,+6286292843798,1986,Huawei,News,Sukasari
2525,11:34,13:44,Deri Dicky,Deri@gmail.com,+6285788466882,1978,Motorola,Sports,Rancasari
2526,15:05,16:46,suci Agus,suci@outlook.com,+6283425558807,1979,ZTE,Health & Fitness,Cicendo
2527,19:33,20:03,Hanasira Muhamad,Hanasira@outlook.com,+6287453108855,1968,OPPO,Education,Cibeunying Kidul
2528,18:16,23:00,Bayu Nur,Bayu@outlook.com,+6281223380675,1980,realme,Social Media,Babakan Ciparay
2529,13:55,15:11,Nadya Rachmawati,Nadya@hotmail.com,+6286078253776,1994,Advan,Movies & Streaming,Coblong
2530,20:01,21:39,Agnes Maulana,Agnes@gmail.com,+6281347264968,1962,Sony,Cryptocurrency,Cibeunying Kidul
2531,13:00,16:10,suci Ridwan,suci@yahoo.com,+6284231550447,1996,vivo,Parenting,Bojongloa Kaler
2532,02:01,06:15,Bagus ari,Bagus@yahoo.com,+6284155373281,1979,Honor,Finance,Buahbatu
2533,18:34,22:00,sukmala Evi,sukmala@outlook.com,+6286466174442,1986,Honor,Social Media,Regol
2534,04:20,07:31,Rizky Jayanti,Rizky@hotmail.com,+6282001894375,1962,Advan,Cryptocurrency,Rancasari
2535,00:10,01:44,Dwi Pina,Dwi@gmail.com,+6288609809612,1980,Sharp,Technology,Buahbatu
2536,20:00,01:23,yolanda hanna,yolanda@yahoo.com,+6281619724077,1989,TECNO,Sports,Sumur Bandung
2537,02:19,06:08,Dicky Agus,Dicky@gmail.com,+6284569718511,1964,Sony,Home Living,Sukajadi
2538,01:02,02:33,Neneng Putri,Neneng@outlook.com,+6283525457137,1976,realme,Technology,Antapani
2539,18:20,19:57,robbi alamda,robbi@gmail.com,+6283136597952,1982,Huawei,Movies & Streaming,Cibeunying Kaler
2540,16:33,17:17,lestari Ristya,lestari@hotmail.com,+6289145774157,1997,itel,Travel,Cibiru
2541,18:30,22:49,Muhammad ahmad,Muhammad@outlook.com,+6283231289177,1990,itel,Fashion,Cibiru
2542,19:49,21:07,Gracia Rosyanda,Gracia@hotmail.com,+6289228723239,1999,ZTE,Home Living,Sukajadi
2543,11:49,16:30,Diny Neneng,Diny@yahoo.com,+6286816758083,1997,itel,Health & Fitness,Bandung Kulon
2544,00:06,04:45,Pina Israqi,Pina@gmail.com,+6283846483000,1968,ASUS,Finance,Regol
2545,13:17,16:32,Yogi ristami,Yogi@hotmail.com,+6286027177233,1973,realme,Education,Regol
2546,15:24,18:43,sukmala Ranti,sukmala@gmail.com,+6283315924098,1988,Samsung,Automotive,Sukasari
2547,13:57,16:33,alamda Rizal,alamda@gmail.com,+6289673596902,1972,TECNO,Fashion,Mandalajati
2548,05:13,10:43,Brama Anisa,Brama@hotmail.com,+6288215570015,1979,Huawei,Health & Fitness,Sukajadi
2549,05:06,10:44,Deri dinda,Deri@outlook.com,+6287605855929,1964,TECNO,Automotive,Gedebage
2550,01:07,04:57,Yulia Sonia,Yulia@gmail.com,+6287437827330,1997,Samsung,Fashion,Rancasari
2551,15:02,20:27,Suci Yolanda,Suci@gmail.com,+6285236735774,1961,itel,Fashion,Ujungberung
2552,09:45,11:00,Selisa Rivani,Selisa@hotmail.com,+6289151700887,1998,Motorola,Technology,Astana Anyar
2553,07:41,09:23,Ichsan furqon,Ichsan@outlook.com,+6286779539140,1976,Sony,Automotive,Sukasari
2554,01:34,03:16,furqon raka,furqon@yahoo.com,+6287474885409,1987,Infinix,Food & Beverage,Cicendo
2555,11:56,14:28,winda Ridwan,winda@yahoo.com,+6285549903072,2002,Samsung,Finance,Arcamanik
2556,13:38,14:20,Ninne yogie,Ninne@yahoo.com,+6287122639108,1989,realme,Sports,Andir
2557,07:36,11:13,Hilda Iman,Hilda@outlook.com,+6281024698803,1973,Google Pixel,Social Media,Coblong
2558,02:13,05:31,Nadya Erwin,Nadya@yahoo.com,+6289254120447,1993,Lenovo,Music,Lengkong
2559,05:02,10:39,saraswati yolanda,saraswati@outlook.com,+6283474094542,1989,Samsung,Health & Fitness,Cidadap
2560,01:28,02:54,Dani ayudhia,Dani@hotmail.com,+6286688257529,1983,Lenovo,Gaming,Gedebage
2561,03:24,05:35,furqon Indri,furqon@gmail.com,+6282931369302,1986,Google Pixel,Social Media,Buahbatu
2562,02:26,05:46,moch Mariam,moch@hotmail.com,+6287534391625,1976,Advan,Technology,Coblong
2563,12:44,15:02,Renaya Agus,Renaya@outlook.com,+6284211823103,2001,Infinix,Parenting,Ujungberung
2564,08:20,13:41,Bella winda,Bella@hotmail.com,+6284463673668,1980,Nokia,Movies & Streaming,Cibeunying Kaler
2565,16:23,19:06,Revina Kurnia,Revina@yahoo.com,+6281587485888,1969,TECNO,Movies & Streaming,Kiaracondong
2566,04:31,08:13,Kurnia Khansa,Kurnia@outlook.com,+6281289773879,2001,ZTE,E-commerce,Cibeunying Kaler
2567,17:17,18:41,Israqi Gina,Israqi@outlook.com,+6287391168981,1995,realme,Food & Beverage,Batununggal
2568,08:56,13:43,alamda Siti,alamda@outlook.com,+6286066692774,1984,Apple,Music,Babakan Ciparay
2569,17:04,22:22,Susanti Kania,Susanti@yahoo.com,+6283168781267,1997,Apple,Sports,Bojongloa Kaler
2570,14:13,19:30,Ichsan Mariam,Ichsan@hotmail.com,+6282557977327,1967,ASUS,Travel,Coblong
2571,19:30,00:49,Hanasira Muni,Hanasira@hotmail.com,+6282767623505,1985,Sharp,Career Development,Sukasari
2572,22:54,02:37,Adi Puji,Adi@yahoo.com,+6287536618935,1960,Nokia,Gaming,Regol
2573,05:09,06:29,risma Dani,risma@outlook.com,+6288494973994,1994,Advan,Social Media,Gedebage
2574,08:19,09:00,rani hasannah,rani@gmail.com,+6288397163322,1972,Sharp,E-commerce,Arcamanik
2575,19:19,00:58,arif sinta,arif@gmail.com,+6288662350924,2002,Apple,Career Development,Sukajadi
2576,09:36,12:20,Muni saraswati,Muni@hotmail.com,+6282920747537,1999,ASUS,Beauty,Coblong
2577,10:19,12:32,Hazana Rachmawati,Hazana@hotmail.com,+6285567048054,2000,Advan,Technology,Cibeunying Kidul
2578,15:06,16:24,Avrialy Brama,Avrialy@yahoo.com,+6288661107308,2002,Google Pixel,Social Media,Mandalajati
2579,21:32,22:18,juanita Lulu,juanita@gmail.com,+6281933671759,1974,Advan,Music,Cibeunying Kaler
2580,00:28,02:15,Ferdinand Regina,Ferdinand@hotmail.com,+6289101476065,2000,Infinix,Finance,Batununggal
2581,22:40,01:26,Ridwan Citra,Ridwan@yahoo.com,+6289686429368,1983,Advan,Home Living,Babakan Ciparay
2582,01:19,05:41,Rosyanda saraswati,Rosyanda@hotmail.com,+6289720083319,1965,Infinix,Automotive,Cidadap
2583,08:27,11:58,Diny Hilda,Diny@gmail.com,+6289709126953,1992,TECNO,News,Bandung Kulon
2584,05:56,08:09,Lassandra furqon,Lassandra@yahoo.com,+6288347574187,2002,Sony,Career Development,Regol
2585,20:16,21:49,Dani suci,Dani@outlook.com,+6287225830975,1996,Apple,Home Living,Bandung Kidul
2586,09:28,13:46,zella Daniel,zella@gmail.com,+6288873304606,1984,OPPO,Travel,Cidadap
2587,06:28,11:06,Hilda Ajeng,Hilda@outlook.com,+6289306061591,2000,itel,Beauty,Bandung Kulon
2588,02:13,07:47,Muhammad Evi,Muhammad@hotmail.com,+6287493062154,1960,vivo,Movies & Streaming,Sukasari
2589,00:20,04:33,juanita Kania,juanita@gmail.com,+6283616487231,1994,Nokia,Fashion,Kiaracondong
2590,09:28,11:42,Rosyanda dinda,Rosyanda@gmail.com,+6281652314448,1991,Sony,Sports,Andir
2591,10:03,12:35,Renaya Saepuloh,Renaya@hotmail.com,+6288343437673,1968,TECNO,Travel,Antapani
2592,17:55,19:43,Selisa saputra,Selisa@gmail.com,+6281101066059,2002,ASUS,Automotive,Buahbatu
2593,02:49,04:31,Tatie Denis,Tatie@yahoo.com,+6285469552508,1978,ZTE,Education,Buahbatu
2594,20:58,23:23,sinta suci,sinta@gmail.com,+6287486998728,1983,vivo,Home Living,Regol
2595,15:16,20:58,Bella wendyna,Bella@gmail.com,+6289490132024,1964,realme,Automotive,Andir
2596,06:30,10:09,Jayanti Sonia,Jayanti@hotmail.com,+6288428034364,1971,Advan,Technology,Cinambo
2597,11:51,12:37,ristami santoso,ristami@outlook.com,+6289794340586,1977,Huawei,Movies & Streaming,Cidadap
2598,20:35,01:04,Rendi Bagus,Rendi@gmail.com,+6283307476505,1983,ZTE,Travel,Arcamanik
2599,11:49,14:35,yolanda Suherdi,yolanda@hotmail.com,+6282672673616,1971,Lenovo,E-commerce,Cidadap
2600,10:59,13:15,Adi yogie,Adi@outlook.com,+6282434749630,1990,Sharp,Parenting,Sukajadi
2601,09:12,11:59,Evi Gina,Evi@gmail.com,+6284690317497,1997,ASUS,Automotive,Regol
2602,15:06,19:38,Brama Esya,Brama@yahoo.com,+6283001915061,1977,Motorola,Technology,Gedebage
2603,00:22,01:58,Kania andrian,Kania@yahoo.com,+6287683933214,1992,Sharp,Gaming,Regol
2604,20:40,00:07,Brama Israqi,Brama@outlook.com,+6285109992267,1992,ASUS,Parenting,Buahbatu
2605,22:40,00:22,Widi Iman,Widi@outlook.com,+6287090109959,1996,ZTE,Travel,Bandung Kidul
2606,14:10,16:38,rani Lulu,rani@outlook.com,+6282312724267,1998,Advan,Beauty,Cibeunying Kidul
2607,19:02,21:23,raka arif,raka@yahoo.com,+6287594976741,1967,Sharp,Finance,Cidadap
2608,21:26,01:13,Syahdan Rizky,Syahdan@yahoo.com,+6283953018733,1968,Huawei,Automotive,Cibeunying Kaler
2609,01:42,04:12,Kurnia Rizky,Kurnia@yahoo.com,+6284587167881,1988,vivo,Movies & Streaming,Batununggal
2610,02:59,05:35,Meisa Erwin,Meisa@yahoo.com,+6285990629378,1980,Huawei,Food & Beverage,Lengkong
2611,00:33,04:58,afgani Selisa,afgani@outlook.com,+6284502878155,1986,Nokia,Movies & Streaming,Kiaracondong
2612,17:01,18:20,Nurfa Puji,Nurfa@hotmail.com,+6286289073835,1980,realme,Education,Panyileukan
2613,12:32,17:04,Yolanda ayudhia,Yolanda@outlook.com,+6288861810388,1971,Nokia,Movies & Streaming,Mandalajati
2614,21:50,22:36,Dita rani,Dita@hotmail.com,+6281946604310,1974,ASUS,Home Living,Ujungberung
2615,07:56,12:44,andrian Dwi,andrian@yahoo.com,+6285441307684,1971,Xiaomi,Sports,Bojongloa Kaler
2616,11:16,15:05,Ranti moch,Ranti@outlook.com,+6286272278018,1973,OPPO,Automotive,Kiaracondong
2617,02:28,06:06,andrian lestari,andrian@yahoo.com,+6284165850098,1988,Advan,News,Andir
2618,10:28,11:56,Putri Selisa,Putri@hotmail.com,+6284324931684,1996,Nokia,Automotive,Cidadap
2619,21:24,01:51,Riska Sonia,Riska@gmail.com,+6281598463037,1982,Lenovo,Music,Andir
2620,07:10,11:45,andrian Dinda,andrian@yahoo.com,+6289344834370,1996,ASUS,Food & Beverage,Mandalajati
2621,07:42,11:11,Jayanti Muhammad,Jayanti@outlook.com,+6282506172971,1990,Xiaomi,News,Sukasari
2622,18:29,22:12,Isnaeni Deri,Isnaeni@outlook.com,+6286949471656,1984,Advan,Health & Fitness,Lengkong
2623,08:48,10:11,Riska Selisa,Riska@yahoo.com,+6285624843532,1976,TECNO,Career Development,Buahbatu
2624,22:58,23:20,irfan andrian,irfan@outlook.com,+6282255192361,1984,ZTE,E-commerce,Gedebage
2625,04:26,09:36,yogie Rendi,yogie@gmail.com,+6282840707935,1970,Infinix,E-commerce,Cibeunying Kaler
2626,14:30,16:19,Siti afgani,Siti@gmail.com,+6282494831799,1992,Sharp,Movies & Streaming,Sumur Bandung
2627,08:35,09:08,Lucky Zaenal,Lucky@outlook.com,+6288888721969,1996,TECNO,Parenting,Babakan Ciparay
2628,02:02,06:26,Rizky Annisa,Rizky@gmail.com,+6286744689212,1990,Google Pixel,Home Living,Kiaracondong
2629,01:05,03:52,Rendi Gina,Rendi@gmail.com,+6286474490785,1975,realme,Food & Beverage,Cinambo
2630,23:26,02:41,Lassandra risma,Lassandra@hotmail.com,+6289420360047,2002,Advan,Technology,Bojongloa Kidul
2631,01:50,02:32,Zaenal hanna,Zaenal@outlook.com,+6289678080753,1973,Honor,Cryptocurrency,Cicendo
2632,21:23,00:41,Ranti risma,Ranti@yahoo.com,+6282026603648,1994,Motorola,Music,Cicendo
2633,13:12,17:24,ita Raka,ita@outlook.com,+6285055949463,1976,Sharp,E-commerce,Antapani
2634,00:12,02:54,Ira Nadya,Ira@gmail.com,+6283433266437,1967,ZTE,Food & Beverage,Batununggal
2635,14:24,18:51,Riska Puji,Riska@hotmail.com,+6282985903930,1992,Honor,Sports,Lengkong
2636,23:34,03:14,lestari Feggy,lestari@hotmail.com,+6285292256008,1963,Infinix,Movies & Streaming,Coblong
2637,23:29,02:41,Deri andriyani,Deri@gmail.com,+6282367237939,1972,ASUS,Beauty,Buahbatu
2638,17:42,22:08,furqon winda,furqon@outlook.com,+6281583731060,1995,Advan,Finance,Batununggal
2639,07:01,12:15,hasannah sinta,hasannah@outlook.com,+6283315628203,1967,Sharp,News,Bojongloa Kidul
2640,13:22,18:35,Widi Lulu,Widi@outlook.com,+6288873855310,1961,ASUS,Beauty,Buahbatu
2641,20:34,21:09,Rosyanda Rida,Rosyanda@outlook.com,+6283562917387,1988,Samsung,Technology,Arcamanik
2642,13:59,15:21,Ridwan Brama,Ridwan@outlook.com,+6283453001922,1990,vivo,Health & Fitness,Regol
2643,10:39,14:13,Renaya ayudhia,Renaya@hotmail.com,+6284055448006,1999,OPPO,Social Media,Batununggal
2644,19:38,22:03,alamda Nadya,alamda@yahoo.com,+6288368360433,1999,Nokia,Health & Fitness,Cibeunying Kidul
2645,14:53,19:22,Ferdinand Widi,Ferdinand@hotmail.com,+6287599261466,2002,Nokia,Movies & Streaming,Arcamanik
2646,12:55,13:44,Indri Ridwansyah,Indri@gmail.com,+6287889768986,1985,Sharp,E-commerce,Rancasari
2647,11:39,15:23,Nur Armelia,Nur@hotmail.com,+6284487711832,1984,Lenovo,Gaming,Coblong
2648,21:26,01:16,Dani Lassandra,Dani@outlook.com,+6281549431980,1984,Advan,Sports,Antapani
2649,03:06,06:26,furqon Deri,furqon@outlook.com,+6284470501989,1960,Sony,Career Development,Andir
2650,08:09,09:56,saraswati Annisa,saraswati@hotmail.com,+6286005597145,1968,OPPO,Sports,Bandung Kidul
2651,05:04,06:37,Ninne Avrialy,Ninne@hotmail.com,+6281097542178,1993,ZTE,Education,Arcamanik
2652,23:27,03:16,Puji Wahyu,Puji@hotmail.com,+6286071334698,1992,Apple,Automotive,Batununggal
2653,17:12,18:25,Diny Adi,Diny@hotmail.com,+6285664694920,1990,Infinix,Movies & Streaming,Gedebage
2654,06:22,09:37,Salma windi,Salma@outlook.com,+6281071298776,1968,Sharp,Sports,Cibeunying Kidul
2655,08:10,13:29,juanita sukmala,juanita@hotmail.com,+6284105239800,1988,TECNO,Automotive,Bandung Kulon
2656,18:31,22:12,Annisa Agnes,Annisa@gmail.com,+6282357233774,2000,Nokia,Movies & Streaming,Cinambo
2657,15:29,19:03,furqon Ichsan,furqon@outlook.com,+6287757329237,1984,Samsung,Music,Bandung Kidul
2658,13:45,17:35,Ghita Ranti,Ghita@outlook.com,+6285316659478,1977,itel,Technology,Astana Anyar
2659,14:07,17:20,Widi Hazana,Widi@hotmail.com,+6289598896229,1967,Sony,Career Development,Astana Anyar
2660,08:29,11:43,Salma Erwin,Salma@outlook.com,+6288628056748,1991,Infinix,Food & Beverage,Buahbatu
2661,01:13,05:26,Saepuloh Bayu,Saepuloh@yahoo.com,+6289327989990,1989,Apple,Gaming,Bojongloa Kidul
2662,14:41,15:56,yolanda Pina,yolanda@outlook.com,+6283671255207,2001,Huawei,Music,Cinambo
2663,08:15,10:56,Annisa anggi,Annisa@yahoo.com,+6284209998839,1969,realme,Parenting,Cibeunying Kaler
2664,23:18,03:53,rani Rivani,rani@outlook.com,+6289589642787,1962,Advan,Technology,Bojongloa Kaler
2665,00:32,02:53,Nur Rendi,Nur@gmail.com,+6289994205802,1989,Sony,Home Living,Cicendo
2666,18:11,19:52,arief Adnan,arief@outlook.com,+6284508232856,1976,ZTE,Technology,Andir
2667,06:06,07:45,Sonia Bayu,Sonia@gmail.com,+6286138504440,1981,Honor,News,Andir
2668,19:15,21:45,Deri yogie,Deri@gmail.com,+6288044896793,1985,Motorola,Technology,Cibiru
2669,05:22,08:46,Daniel nita,Daniel@gmail.com,+6289369627357,1968,ASUS,Home Living,Kiaracondong
2670,04:19,07:41,Ferdinand Israqi,Ferdinand@outlook.com,+6288741711265,1988,Sharp,Food & Beverage,Bojongloa Kidul
2671,20:27,00:49,afgani Rida,afgani@gmail.com,+6281815988300,1974,TECNO,Music,Cibeunying Kidul
2672,09:17,14:01,Dinda Muni,Dinda@hotmail.com,+6284094971352,1985,Motorola,Finance,Sumur Bandung
2673,12:33,13:59,Selisa Bayu,Selisa@yahoo.com,+6284547287579,1978,Sharp,Beauty,Coblong
2674,12:02,14:36,ahmad rani,ahmad@hotmail.com,+6285965344981,1996,Samsung,Beauty,Sumur Bandung
2675,23:36,01:07,Ghita Ahmad,Ghita@yahoo.com,+6284181591989,1969,Honor,Finance,Kiaracondong
2676,17:40,21:06,Lassandra Rida,Lassandra@gmail.com,+6283206913221,1976,Samsung,Food & Beverage,Regol
2677,00:10,02:20,Ristya Ristya,Ristya@outlook.com,+6288401874362,1970,Advan,Movies & Streaming,Sukasari
2678,14:35,16:17,irfan ita,irfan@outlook.com,+6283247035975,1968,Sony,Fashion,Arcamanik
2679,22:19,03:42,Nadya Mariam,Nadya@yahoo.com,+6282081778207,1976,Apple,E-commerce,Antapani
2680,19:11,00:57,Peter lestari,Peter@outlook.com,+6281540204382,1964,Lenovo,Fashion,Panyileukan
2681,22:40,02:53,wendyna yogie,wendyna@gmail.com,+6285281966565,1984,realme,Technology,Cibeunying Kaler
2682,08:52,10:02,Erwin Dhea,Erwin@hotmail.com,+6287439464960,1967,Sony,Food & Beverage,Cidadap
2683,06:32,08:20,delsa Ahmad,delsa@gmail.com,+6287951458437,1966,realme,Automotive,Batununggal
2684,05:18,10:53,Wahyu Muhammad,Wahyu@gmail.com,+6288574955017,1975,Google Pixel,Parenting,Cibiru
2685,09:15,10:30,Saepuloh Adi,Saepuloh@gmail.com,+6281741994887,1963,itel,Automotive,Batununggal
2686,08:53,13:20,Tatie Kania,Tatie@gmail.com,+6289027740778,1967,Motorola,Sports,Rancasari
2687,02:45,05:23,ayudhia Diny,ayudhia@hotmail.com,+6286589842805,1963,Lenovo,Beauty,Gedebage
2688,00:27,03:55,irfan Suci,irfan@gmail.com,+6286210427260,1967,ZTE,News,Regol
2689,10:08,15:39,Ahmad Hazana,Ahmad@outlook.com,+6283182646950,1973,Advan,Education,Cidadap
2690,03:46,06:57,Muhammad Rizky,Muhammad@hotmail.com,+6281437180559,2000,Samsung,Social Media,Sumur Bandung
2691,09:31,11:10,Agnes Susanti,Agnes@hotmail.com,+6281044614122,1970,vivo,Music,Rancasari
2692,01:13,03:36,Nadya dinda,Nadya@hotmail.com,+6289539084508,1981,itel,Travel,Bojongloa Kaler
2693,19:05,21:51,Diny Maulana,Diny@yahoo.com,+6282274807721,2002,Samsung,Social Media,Andir
2694,14:47,16:37,Bayu Ajeng,Bayu@yahoo.com,+6284632801231,1980,ZTE,Travel,Ujungberung
2695,08:56,13:08,Israqi Bella,Israqi@hotmail.com,+6288462912320,1978,Motorola,Health & Fitness,Regol
2696,00:29,03:50,Ahmad Salma,Ahmad@yahoo.com,+6281207547879,1963,Sony,Home Living,Andir
2697,16:24,17:44,Ridwansyah Hilmy,Ridwansyah@hotmail.com,+6283460956670,1998,itel,Education,Lengkong
2698,21:26,02:10,Siti windi,Siti@yahoo.com,+6283266115204,1995,Motorola,Music,Antapani
2699,10:33,14:06,Lulu Israqi,Lulu@hotmail.com,+6286391978074,1992,OPPO,Health & Fitness,Sukajadi
2700,11:29,14:58,saraswati santoso,saraswati@outlook.com,+6288740268232,1969,Motorola,Home Living,Cinambo
2701,10:09,15:30,Ranti agung,Ranti@outlook.com,+6282911331011,1973,ASUS,Automotive,Bojongloa Kidul
2702,23:57,02:45,Annisa Jayanti,Annisa@gmail.com,+6283602772530,1994,TECNO,Music,Sukasari
2703,12:55,14:08,Brama andrian,Brama@hotmail.com,+6289931907525,2001,Google Pixel,Sports,Bandung Kidul
2704,11:18,13:36,Salma Adi,Salma@yahoo.com,+6286930808998,1998,Xiaomi,Food & Beverage,Lengkong
2705,00:26,01:56,Ckasinta Bagus,Ckasinta@gmail.com,+6286364572446,1982,Xiaomi,Finance,Ujungberung
2706,13:54,18:44,Agus santoso,Agus@gmail.com,+6288440743494,1964,ZTE,Education,Buahbatu
2707,17:45,20:19,Pina Jayanti,Pina@hotmail.com,+6287124458194,1973,Apple,Music,Mandalajati
2708,18:48,23:16,Erwin Peter,Erwin@hotmail.com,+6289304874144,1984,vivo,Music,Sumur Bandung
2709,07:32,08:53,lestari Arya,lestari@hotmail.com,+6287645020218,2002,Huawei,Travel,Batununggal
2710,07:38,09:10,lusiana Anisa,lusiana@hotmail.com,+6287268235333,1985,vivo,Fashion,Babakan Ciparay
2711,21:41,02:56,andrian Gracia,andrian@hotmail.com,+6283342519146,1979,Google Pixel,Fashion,Coblong
2712,21:03,23:26,Wahyu ita,Wahyu@gmail.com,+6289430594822,1977,Lenovo,Finance,Rancasari
2713,13:36,14:08,Dwi windi,Dwi@outlook.com,+6284904319481,1967,Sony,Movies & Streaming,Rancasari
2714,03:20,05:37,anggi Ana,anggi@hotmail.com,+6284852317553,2002,Samsung,Automotive,Bandung Kulon
2715,07:32,12:07,Ira Ninne,Ira@yahoo.com,+6289271709099,1971,vivo,Travel,Batununggal
2716,12:18,14:01,Salma ita,Salma@yahoo.com,+6281939866600,1995,Nokia,Food & Beverage,Bandung Kulon
2717,18:03,20:51,Dicky Yogi,Dicky@outlook.com,+6281686914356,1995,vivo,Social Media,Bandung Kidul
2718,19:53,00:10,lusiana agung,lusiana@outlook.com,+6281454711288,1974,Sony,Technology,Bojongloa Kidul
2719,10:40,12:03,Selisa Esya,Selisa@outlook.com,+6287814156917,1997,Lenovo,Education,Lengkong
2720,06:38,07:15,delsa Nurfa,delsa@outlook.com,+6289181955196,1991,Nokia,Gaming,Regol
2721,01:40,04:58,Hazana Jayanti,Hazana@gmail.com,+6286683994399,1978,OPPO,E-commerce,Cidadap
2722,10:14,11:52,Riska rani,Riska@gmail.com,+6284078315875,1994,Google Pixel,Food & Beverage,Cidadap
2723,00:08,01:30,Maulana Nadya,Maulana@gmail.com,+6282698686346,1983,Motorola,News,Cinambo
2724,19:09,22:23,Brama juanita,Brama@gmail.com,+6285630664865,1988,Advan,Parenting,Cicendo
2725,21:15,01:36,Hilda Dwi,Hilda@outlook.com,+6288636061830,1972,Motorola,Sports,Bojongloa Kidul
2726,14:58,18:36,Dicky delsa,Dicky@hotmail.com,+6284377853996,1985,Lenovo,Automotive,Buahbatu
2727,19:00,21:46,Armelia Israqi,Armelia@hotmail.com,+6286495171578,1981,ZTE,Social Media,Panyileukan
2728,09:37,14:48,Rivani Ghita,Rivani@hotmail.com,+6287915748597,1972,Samsung,Travel,Cibeunying Kidul
2729,22:29,02:16,Arya Novianti,Arya@yahoo.com,+6285546935244,1978,Advan,Sports,Regol
2730,05:18,07:42,windi Nurfa,windi@outlook.com,+6283052055332,1975,Infinix,Travel,Cibiru
2731,08:18,11:43,Hazana Rachmawati,Hazana@outlook.com,+6285270954369,1974,Xiaomi,Beauty,Kiaracondong
2732,17:48,22:04,Dhea andrian,Dhea@outlook.com,+6285236212050,1985,Sony,Home Living,Cibiru
2733,23:09,01:34,Syahdan Isnaeni,Syahdan@yahoo.com,+6286501961083,1974,Honor,Gaming,Coblong
2734,18:19,19:51,saputra Khansa,saputra@hotmail.com,+6281403407375,1981,OPPO,Gaming,Bojongloa Kaler
2735,12:50,16:11,Suherdi yogie,Suherdi@yahoo.com,+6285913308525,1972,Honor,News,Lengkong
2736,06:27,09:50,agung Dhea,agung@gmail.com,+6285498142741,1996,Honor,Music,Gedebage
2737,13:47,18:37,Rivani Putri,Rivani@hotmail.com,+6286405633591,1999,Lenovo,Travel,Panyileukan
2738,03:14,05:48,Dinda Jayanti,Dinda@yahoo.com,+6287903106150,1966,Nokia,Automotive,Regol
2739,05:35,09:59,Selisa saraswati,Selisa@hotmail.com,+6286710911754,1991,Nokia,Travel,Bandung Kulon
2740,22:18,00:52,Sri Aulia,Sri@hotmail.com,+6284214301560,1965,Huawei,Finance,Sukasari
2741,23:23,03:02,Erwin afgani,Erwin@outlook.com,+6287317186488,1969,ASUS,Music,Antapani
2742,16:55,18:43,suci Suci,suci@gmail.com,+6288083484054,1969,Motorola,Social Media,Cinambo
